section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,278,1767938614438878825,1767938615034378825,596,977.491,455.841,9.998211970446393,7.464545082368721
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,279,1767938615079504825,1767938615459878825,380,967.733,507.614,9.328785904296067,4.1301860639655805
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,280,1767938615504878825,1767938615785128825,280,1072.043,553.345,16.050649912275855,1.1699137120318102
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,281,1767938615880253825,1767938616130503825,250,658.594,516.058,-10.71735512683147,3.5761495614062793
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,282,1767938616240515825,1767938616686004825,445,739.442,440.378,-5.516860913499732,8.490065276628536
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,283,1767938616786004825,1767938616931258825,145,1117.271,485.398,19.01822739810668,5.479107811883994
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,284,1767938616996254825,1767938617451642825,455,1110.441,454.504,18.624435052141127,7.446332893519378
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,285,1767938617506754825,1767938618162379825,656,1044.614,439.111,14.381541172500215,8.490264720941948
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,286,1767938618242379825,1767938618983129825,741,805.788,474.043,-1.1870634247892649,6.3258213848881235
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,287,1767938619093254825,1767938619208254825,115,702.284,673.171,-7.911135011722813,-6.55500439587456
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,288,1767938619293379825,1767938619753880825,461,1032.731,356.136,13.768523097492876,13.810056934874227
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,289,1767938619788879825,1767938620224254825,435,927.694,433.945,6.772311845099843,8.902446123272977
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,290,1767938620274254825,1767938620694757825,421,922.436,604.799,6.381671727453364,-2.1493928541855984
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,291,1767938620734754825,1767938621440380825,706,777.582,628.535,-3.014448209315938,-3.6913195226670887
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,292,1767938621545512825,1767938621750629825,205,1200.575,515.998,24.346208331443254,3.4953947664996248
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,293,1767938621830754825,1767938622186129825,355,815.195,561.28,-0.5736124582718599,0.6677712213087065
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,294,1767938622241129825,1767938622346254825,105,793.404,595.759,-1.9865167439465545,-1.5684158313472971
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,295,1767938622401254825,1767938622571505825,170,719.123,459.974,-6.828168016588046,7.215765216786588
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,296,1767938622646505825,1767938622881754825,235,641.318,534.258,-11.823941896415826,2.401162912929653
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,297,1767938622931755825,1767938623272129825,340,579.406,699.196,-15.884450670282796,-8.127441306264311
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,298,1767938623387255825,1767938623767505825,380,1018.176,401.089,12.721436500841909,10.950955350251999
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,299,1767938624077880825,1767938624428130825,350,972.218,654.523,9.625728325721003,-5.34646607591187
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,300,1767938624463255825,1767938624598385825,135,1000.593,618.488,11.445482773042464,-3.0162362296524012
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,301,1767938624668386825,1767938624973630825,305,925.796,393.107,6.683174760073027,11.539109150570342
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,302,1767938625148884825,1767938625684380825,535,964.372,632.394,9.1063866446161,-3.9231914088510753
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,303,1767938625729380825,1767938626164764825,435,854.267,696.264,1.972287246511437,-8.077185211067889
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,304,1767938626299884825,1767938626420009825,120,1016.367,609.638,12.462029286456692,-2.442791184322819
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,305,1767938626440005825,1767938626560130825,120,975.712,611.861,9.83373048977003,-2.5961335793286393
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,306,1767938626620255825,1767938627120630825,500,713.52,672.369,-7.182041524433191,-6.508331648195625
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,307,1767938627280880825,1767938627841380825,560,892.709,434.89,4.4874746924094255,8.854312534957007
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,308,1767938627966505825,1767938628662130825,696,908.779,627.442,5.500323872636937,-3.616530488158375
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,309,1767938628682130825,1767938629628005825,946,901.059,596.868,4.995079063457856,-1.638149621517339
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,310,1767938629658005825,1767938629968393825,310,873.387,628.222,3.203704678547761,-3.671773934277532
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,311,1767938630063380825,1767938630318631825,255,901.867,603.026,5.048084031195476,-2.0369305174935346
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,312,1767938630373756825,1767938630593880825,220,869.284,739.302,2.9663583139265173,-10.852723184161892
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,313,1767938630669006825,1767938630939255825,270,640.586,620.949,-11.872724171392148,-3.1688930768623336
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,314,1767938631034255825,1767938631484756825,451,632.15,507.669,-12.427552737597175,4.106403285084095
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,315,1767938631644881825,1767938631875132825,230,1094.754,714.583,17.641263554989237,-9.08712990868174
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,316,1767938631910131825,1767938632085256825,175,1016.939,626.791,12.505971391205257,-3.5442490444193755
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,317,1767938632135381825,1767938632395631825,260,894.627,717.305,4.613695259264974,-9.426739196752603
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,318,1767938632445631825,1767938632725881825,280,962.485,592.422,8.973979061151034,-1.3443975515957363
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,319,1767938632786006825,1767938633071256825,285,927.37,599.382,6.7007253660794595,-1.7983782735804883
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,320,1767938633156256825,1767938633371506825,215,793.422,778.577,-2.0118033103104045,-13.38259790452541
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,321,1767938633411506825,1767938633581631825,170,858.334,762.198,2.256757019155642,-12.330207250507204
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,322,1767938633691756825,1767938633952006825,260,1010.283,365.933,12.27094134452849,13.212195814886806
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,323,1767938634137256825,1767938634267381825,130,935.399,674.777,7.246875525604171,-6.66762610420835
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,324,1767938634307381825,1767938634572631825,265,879.39,751.861,3.634606993904557,-11.659078315426033
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,325,1767938634782756825,1767938635028006825,245,622.829,880.706,-13.475643886053554,-19.71630951441348
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,326,1767938635098131825,1767938635293261825,195,920.341,707.57,6.286362841772466,-8.788848855075129
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,327,1767938635313256825,1767938635708631825,395,884.169,729.354,3.9362027494102625,-10.207222315720186
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,328,1767938635898881825,1767938636049006825,150,926.028,581.326,6.61235193906422,-0.6302739762673889
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,329,1767938636154131825,1767938636344256825,190,1148.118,366.957,21.304649077949055,12.931057325416166
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,330,1767938636419381825,1767938636609516825,190,844.135,457.696,1.3110001406303293,7.385797234816111
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,331,1767938636649506825,1767938636879756825,230,812.348,534.497,-0.7584817081996227,2.4054839093128146
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,332,1767938636959881825,1767938637170007825,210,914.285,681.242,5.876930141209848,-7.0926812552591
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,333,1767938637200010825,1767938637390257825,190,950.182,620.21,8.182888894075301,-3.1407156303489527
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,334,1767938637580381825,1767938637820631825,240,750.095,598.37,-4.7927489321835,-1.7349343767801866
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,335,1767938637875632825,1767938638035890825,160,620.703,616.351,-13.15121412414495,-2.866962310394018
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,336,1767938638095882825,1767938638416131825,320,917.776,631.939,6.085122057491493,-3.905767845474896
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,337,1767938638451257825,1767938639397132825,946,964.795,607.582,9.126058210688392,-2.322500317613252
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,338,1767938639452132825,1767938639637386825,185,909.526,731.686,5.596266758405835,-10.347766782919908
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,339,1767938639682382825,1767938642209757825,2527,964.414,613.221,9.10280484471652,-2.6864392336694887
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,340,1767938642269757825,1767938642424882825,155,926.514,516.72,6.652465855798687,3.550824855357254
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,341,1767938642470007825,1767938642940386825,470,841.882,458.279,1.164115968761515,7.348138527038513
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,342,1767938643075507825,1767938643290757825,215,1197.056,479.794,24.172926301515467,5.76669242447349
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,343,1767938643335757825,1767938643701136825,365,1146.911,505.747,20.903825921215127,4.17064944803249
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,344,1767938643846258825,1767938644131507825,285,620.775,560.111,-13.139712733297305,0.7386781199772846
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,345,1767938644166508825,1767938644336632825,170,775.252,496.358,-3.1692879462399777,4.876110424199676
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,346,1767938644366758825,1767938644682008825,315,836.276,470.615,0.7975935483499673,6.548909633244111
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,347,1767938644747133825,1767938645372633825,626,808.009,584.23,-1.0394784034644002,-0.8210686629729841
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,348,1767938645412633825,1767938645868133825,456,870.514,543.297,3.0149831089919474,1.8339737540600107
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,349,1767938646018265825,1767938646698883825,681,1005.864,481.749,11.817300985741031,5.781805173592089
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,350,1767938646748887825,1767938647209383825,460,841.82,472.478,1.158406035660798,6.42792687921643
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,351,1767938647264383825,1767938647554633825,290,812.144,520.276,-0.7719936806240414,3.3280771722184745
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,352,1767938647669758825,1767938647950020825,280,558.503,578.547,-17.135176954260103,-0.43745438725981606
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,353,1767938647985133825,1767938648205258825,220,764.595,526.398,-3.8561307634677164,2.9281119593335028
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,354,1767938648235258825,1767938648370508825,135,840.599,464.006,1.079842429391683,6.977087329034291
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,355,1767938648525633825,1767938648966008825,440,827.842,425.561,0.250622801635387,9.467397096785204
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,356,1767938649016022825,1767938649976890825,961,798.132,497.685,-1.6830101334883925,4.7925427074961275
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,357,1767938650017008825,1767938650637508825,620,863.454,528.253,2.5582102416074797,2.8100294728783215
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,358,1767938650722633825,1767938651333141825,611,1025.107,561.963,13.021627335625006,0.6207716368485272
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,359,1767938651378259825,1767938651538383825,160,824.596,547.086,0.03606794973619007,1.588797630834693
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,360,1767938651608517825,1767938651978769825,370,1141.649,561.048,20.52809509247266,0.6751193920022155
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,361,1767938652018884825,1767938652379134825,360,1055.195,587.693,14.962753394736955,-1.0269450846366908
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,362,1767938652449260825,1767938652939759825,490,893.925,494.192,4.5432878368817375,5.015078060203138
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,363,1767938653109884825,1767938653985634825,876,713.329,504.086,-7.1833500681225075,4.363662511266911
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,364,1767938654070759825,1767938654751384825,681,781.495,601.373,-2.758680380490383,-1.931769454456728
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,365,1767938654831509825,1767938655286884825,455,759.522,604.832,-4.182707124315527,-2.154236156726997
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,366,1767938655467009825,1767938655752259825,285,1236.373,586.73,26.614332998912168,-0.9268247819446274
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,367,1767938655852384825,1767938656463015825,611,761.59,542.381,-4.049102136307621,1.8920768290297192
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,368,1767938656528009825,1767938656703263825,175,1077.869,577.952,16.423054211789648,-0.4013505717082741
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,369,1767938656788259825,1767938657128634825,340,651.279,451.136,-11.238049067676945,7.747838711433992
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,370,1767938657258765825,1767938657714134825,455,972.884,708.209,9.711378197071237,-8.79995404460837
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,371,1767938657764134825,1767938657909259825,145,1103.099,643.913,18.079693859363218,-4.592276065190302
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,372,1767938657984385825,1767938658144510825,160,836.845,400.858,0.8427033575221948,11.06543581609705
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,373,1767938658254634825,1767938658534885825,280,683.51,550.302,-9.098669412247567,1.3739578627423539
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,374,1767938658579884825,1767938658710009825,130,553.627,511.245,-17.47389912899899,3.843117163598
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,375,1767938658800142825,1767938659771010825,971,836.191,479.772,0.7913873271797316,5.955268480133586
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,376,1767938659806135825,1767938660121389825,315,706.93,472.374,-7.612809355958658,6.4100669250352995
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,377,1767938660166385825,1767938660521766825,355,776.363,541.293,-3.091828397301304,1.963386589285866
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,378,1767938660676885825,1767938661267385825,590,1081.929,503.44,16.7175483258484,4.352891085777973
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,379,1767938661317510825,1767938661477635825,160,957.364,529.374,8.648412522636724,2.7275003034511327
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,380,1767938661572760825,1767938661873018825,300,630.984,509.214,-12.501775679306183,4.006796544295595
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,381,1767938662013135825,1767938662413510825,400,1190.797,543.355,23.693870926180207,1.7835737142480272
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,382,1767938662538635825,1767938663059135825,520,660.893,514.868,-10.56949233224548,3.653433015920726
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,383,1767938663094135825,1767938663394385825,300,841.918,482.518,1.1637762003850705,5.777081923052114
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,384,1767938663444510825,1767938665331260825,1887,831.334,521.555,0.4736538641391508,3.2453750669783172
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,385,1767938665391260825,1767938665471386825,80,881.343,435.434,3.7448828059533197,8.822113937243483
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,386,1767938665671510825,1767938666262136825,591,666.742,752.311,-10.29517862689122,-11.611777266758065
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,387,1767938666352135825,1767938666492261825,140,1088.195,578.318,17.088082821234007,-0.42363182282097717
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,388,1767938666562386825,1767938666667511825,105,821.801,371.304,-0.14352014365833096,12.97530469886043
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,389,1767938666692511825,1767938666847648825,155,824.877,397.037,0.0578971593505617,11.312585178229062
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,390,1767938667137890825,1767938667408136825,270,720.352,714.614,-6.762883211754549,-9.233624492713696
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,391,1767938667453261825,1767938667603386825,150,643.878,661.081,-11.682799101913073,-5.746246678066933
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,392,1767938667678399825,1767938667878636825,200,744.361,742.705,-5.214355598728962,-11.05480139508054
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,393,1767938667948649825,1767938668349011825,400,962.74,710.089,9.052384846965195,-8.927647938370397
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,394,1767938668394136825,1767938668629261825,235,788.691,675.274,-2.299133399311698,-6.718020365957621
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,395,1767938668684386825,1767938668809511825,125,816.887,624.262,-0.46399673001038455,-3.417091410675513
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,396,1767938668914511825,1767938669109761825,195,1161.109,527.576,21.796363506364077,2.7854991919569767
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,397,1767938669179766825,1767938669445011825,265,1133.442,579.613,19.999029759927556,-0.5003715788097434
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,398,1767938669510136825,1767938669645261825,135,875.972,445.057,3.3904796399336616,8.200428865400214
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,399,1767938669685261825,1767938669840395825,155,944.371,425.043,7.868572180679306,9.46866409813111
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,400,1767938669920511825,1767938670365889825,445,1078.999,418.397,16.653601721863648,9.777193816305221
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,401,1767938670561136825,1767938670836386825,275,667.359,529.781,-10.14620988967117,2.694628153531535
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,402,1767938670881386825,1767938671121638825,240,726.329,405.405,-6.3956558213170815,10.741640083902475
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,403,1767938671201636825,1767938671291761825,90,794.055,577.443,-1.9440861321377398,-0.38067538236189374
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,404,1767938671371887825,1767938672087516825,716,770.884,691.974,-3.4615153534434384,-7.793753602099806
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,405,1767938672137511825,1767938672507887825,370,844.985,678.48,1.3646451736086307,-6.928073499758296
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,406,1767938672563011825,1767938672678011825,115,832.617,575.985,0.5561570454700224,-0.2862727103316853
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,407,1767938672783136825,1767938673023386825,240,936.531,393.602,7.386795333495989,11.500765518825292
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,408,1767938673093386825,1767938673764013825,671,1005.092,350.313,11.962262485509452,14.218980692081567
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,409,1767938673814137825,1767938673969262825,155,865.804,238.147,2.8439951865603295,21.54538720534325
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,410,1767938673999262825,1767938674359637825,360,692.982,269.823,-8.788346533117247,19.423270949692462
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,411,1767938674419641825,1767938675430637825,1011,736.179,455.546,-5.721584290092494,7.508535338763817
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,412,1767938675490641825,1767938675720897825,230,687.302,574.493,-8.851781990643325,-0.18681842404412122
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,413,1767938675775887825,1767938675946137825,170,852.988,412.218,1.8984226345437405,10.329330129531249
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,414,1767938676001142825,1767938676351513825,350,954.804,377.722,8.605490917394373,12.510456964784616
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,415,1767938676431512825,1767938676556643825,125,1147.22,489.918,20.943687675520152,5.1708843946042755
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,416,1767938676706762825,1767938677057137825,350,1140.757,532.785,20.483520273478213,2.4635035194014323
