section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,64,1767938517553675825,1767938517583675825,30,27.573409772502192,1.7611633293569045,1178.4383955079784,1326.624523595391
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,65,1767938517653800825,1767938517743799825,90,54.77311901831323,3.530771368976089,852.466308468967,1227.1863549569514
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,66,1767938517909051825,1767938517959049825,50,138.50969623131084,8.393508187579242,2837.3089258807304,4413.2397445752185
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,67,1767938518174299825,1767938518394423825,220,170.0117795711013,10.420688587423529,1315.429467016909,3398.5104057284475
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,68,1767938518739802825,1767938518794798825,55,102.79598755758629,6.546782804100585,2199.711419447907,3184.3077854093267
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,69,1767938518944923825,1767938519050047825,105,19.50908753224766,1.2201152332196188,693.6411275996844,1271.6175131630325
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,70,1767938519135172825,1767938519170172825,35,47.32966506959751,2.965294791162312,1354.6089192812426,1799.8001280430003
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,71,1767938519375422825,1767938519575546825,200,50.84365341845538,3.1888730555884406,1831.037031875831,3941.6531491727965
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,72,1767938519720671825,1767938519735671825,15,13.621761711617996,0.8695843778470373,1082.297375304422,1123.7801545982784
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,73,1767938519870796825,1767938519885796825,15,13.892288268510585,0.8791473407027255,1038.8160347247745,1098.6223410900238
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,74,1767938520035921825,1767938520266172825,230,54.73720708644139,3.503359552000723,1650.3089613143368,4678.864262461188
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,75,1767938522102917825,1767938522117917825,15,25.476882229048805,1.6082246943455198,1333.0802762679605,1462.2500856881484
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,76,1767938522878555825,1767938523098790825,220,703.8087075020759,45.21967277912514,3764.800276423997,6813.273868504902
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,77,1767938523444165825,1767938523489165825,45,96.26098697815198,6.189581350179741,2406.1518420482407,3530.5364261106256
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,78,1767938524114798825,1767938524139789825,25,27.34202246916907,1.771192365660371,1274.2562196419562,1478.786772137904
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,79,1767938524455049825,1767938524530163825,75,280.15615271779984,18.086976975881388,3755.6130419070823,5109.058556059088
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,80,1767938524850413825,1767938524900544825,50,120.43320960110795,7.715564947225261,2432.867407228824,3498.4357658759004
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,81,1767938525085662825,1767938525165787825,80,338.1786402115488,21.572979236567164,4491.704481887437,7001.840436902393
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,82,1767938525395912825,1767938525526037825,130,653.3743200091554,42.1415059420808,5169.114159100447,8706.639822308263
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,83,1767938525666173825,1767938525716286825,50,126.96659931951525,8.120432233946985,2949.0000123223595,4597.566924483733
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,84,1767938525916411825,1767938525936421825,20,19.154015542724956,1.2180645297351755,1140.4317102874397,1213.5660352681618
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,85,1767938527027409825,1767938527167659825,140,503.11363248822187,32.375897644891865,4138.1673928802675,5797.5169600072595
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,86,1767938527337784825,1767938527357783825,20,19.54482312392517,1.2459486672951854,1015.3245596043373,1134.5591468000466
2754dde7-b1e1-4c14-90c1-50dd4c269296,bb6321df-01b1-4b49-afa4-ec491ce2c361,87,1767938527507908825,1767938527653033825,145,54.85336522344866,3.4964365174706344,1320.060780819311,4293.942483849657
